19760
19864
12663
20058
20059
20060
19850
12978
20062
20064
20065
20066
20067
20068
20069
20070
20071
20072
20073
20074
20075
20076
20077
20078
12957
19770
20079
20080
20101
12806
20112
20114
20115
20116
20117
20092
20055
12198
20103
20118
11577
7030
20104
20119
20063
20120
20123
20124
20125
20133
20102
20135
19915
20134
20136
20085
12976
19876
20093
20088
12982
12724
12788
19958
12987
19783
20000
11558
20099
19940
12974
20149
20150
20148
20151
20152
20111
20153
20154
20155
20156
20137
20157
12483
19878
20097
19981
7628
20095
19970
20094
20168
20169
20178
12683
19929
19955
20098
20190
20191
19720
20100
20192
12677
20196
12927
20198
20199
20200
12917
12131
11572
19797
12818
19803
19800
12995
19781
11463
19722
12262
12600
12907
12996
20201
12953
19968
12496
12399
19986
20083
20206
20236
20237
20001
20239
20240
20241
20242
20243
20238
19767
20246
20245
20247
20248
19931
20250
20251
20252
20253
20254
20255
19948
20256
12672
20257
20258
12793
20259
20260
20025
20261
20262
20263
20264
20265
20266
20267
20268
20269
20270
11550
20271
20272
11745
12151
12895
19893
11510
20274
20275
20276
20277
20278
20279
12420
20280
19853
20281
20273
20285
20286
19791
19827
19960
20299
20300
12707
7987
19833
12531
11429
12932
19844
19913
20303
12937
20304
12939
20305
19971
20306
20307
20308
20309
19973
20310
19976
19977
12529
19979
12373
20311
20312
20320
20321
20322
12717
20323
20324
11855
20325
20326
19985
19987
20186
20327
12634
19990
20328
20329
20330
19842
20331
7221
19993
20332
20333
20096
7446
12446
20113
19983
20091
19995
12935
20359
12792
20375
20377
20378
20234
20175
20379
20380
11669
20381
19920
20382
20383
20384
20385
20386
20387
12942
20388
19777
19941
12688
19988
12525
20389
20390
12102
20392
12893
20084
12579
19992
19831
20477
20478
20086
12801
19795
20139
12442
12748
20109
19857
20462
20463
20464
20181
20465
20468
20469
20158
20470
20471
20472
12451
20474
20475
20476
12825
20479
12862
20480
20185
20481
20482
20483
20189
20484
20485
19944
20486
20026
20492
20491
20490
20489
20488
20487
19989
